step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
50176,pi,2,0.2800,1.0000,0.0,0.0
50176,mppi,2,0.0410,1.0000,0.0,0.0
100096,pi,2,0.9296,1.0000,0.0,0.0
100096,mppi,2,0.5773,0.9747,2.3333333333333335,0.0
150016,pi,2,1.0000,1.0000,0.0,0.0
150016,mppi,2,0.9863,1.0000,0.0,0.0
200192,pi,2,1.0000,1.0000,0.0,0.0
200192,mppi,2,0.7907,1.0000,0.0,0.0
250112,pi,2,0.8272,1.0000,0.0,0.0
250112,mppi,2,0.4317,1.0000,0.0,0.0
300032,pi,2,1.0000,1.0000,0.0,0.0
300032,mppi,2,0.9277,1.0000,0.0,0.0
350208,pi,2,1.0000,1.0000,0.0,0.0
350208,mppi,2,0.9720,1.0000,0.0,0.0
400128,pi,2,1.0000,1.0000,0.0,0.0
400128,mppi,2,0.5560,0.9940,1.0,0.0
450048,pi,2,0.5440,1.0000,0.0,0.0
450048,mppi,2,0.3070,1.0000,0.0,0.0
500224,pi,2,0.9958,1.0000,0.0,0.0
500224,mppi,2,0.4233,0.9577,8.333333333333334,0.0
